ID	1	2	3	4
1	0.248953856678361	0.622856988473313	0.0558574871493913	0.0723316676989343
2	0	0.868024841098923	0	0.131975158901077
3	0	0.611852643619121	0.251621265245345	0.136526091135535
4	0	1	0	0
5	0.670387788552052	0.329612211447948	0	0
6	0.74951336636255	0.25048663363745	0	0
7	0.748083369560285	0.251916630439715	0	0
8	0	1	0	0
9	0	0.452521524696659	0	0.547478475303341
10	0	0.586572246823258	0	0.413427753176742
11	0.509696413521865	0.490303586478135	0	0
12	0	1	0	0
13	0	1	0	0
14	0	0.797362358622855	0	0.202637641377145
15	0	0	0	1
16	0	0	0	1
17	1	0	0	0
18	0	1	0	0
19	0	0	0	1
20	0	0.318530160490665	0	0.681469839509335
21	0	0	0	1
22	0	1	0	0
23	0	0	0	1
24	0	0	0.611741573594435	0.388258426405565
25	0	0	1	0
26	0	0	1	0
27	0	0	0	1
28	0	0.488143181485446	0.217996906554115	0.293859911960439
29	0	0.4984850611283	0.229063886749681	0.272451052122019
30	0	0	0.106218230524378	0.893781769475622
31	0	0.306105096715093	0	0.693894903284907
32	0	0.207451991086767	0.287510466852182	0.505037542061051
33	0	0.0761962519892948	0.2120753491066	0.711728398904106
34	0	0.151684639688535	0.267959025943748	0.580356334367717
